peaks,valleys,open_speed,close_speed,speed,accerate,open_amplitude,peak_amplitude,valley_amplitude,peak_period
1367.0,1391.0,-5.278405204922157,4.214332018384849,2.8753688658911014,-1.1533856471689952,20.89342036966526,0.4621772789714345,0.0407440771329511,0.2624999999999993
1430.0,1459.0,-5.072837437302961,7.118968408455224,1.7219832187221062,-0.7828444832640409,42.646619997281675,0.8984849229327998,0.038276240244458484,0.2333333333333334
1486.0,1508.0,-6.034659361397535,6.192941718094331,0.9391387354580654,-0.4371246065080323,28.144220619101684,0.6089704519410407,0.041284127782393036,0.19583333333333375
1533.0,1556.0,-5.08597300621026,6.53684913091037,0.5020141289500331,-0.1962186003148974,31.057453988316244,0.6698944779279713,0.043446436215728315,0.19583333333333286
1580.0,1605.0,-6.570840963169079,4.838084789068849,0.30579552863513565,-0.1257686693326454,24.985211881623037,0.5520437368367525,0.04807657130874601,0.21666666666666679
1632.0,1655.0,-4.222527085231362,7.67288775414987,0.18002685930249024,-0.1126555876085759,36.45492707720444,0.7872961796652662,0.051977769892571274,0.23749999999999982
1689.0,1713.0,-7.288882318141891,6.0650845974940495,0.06737127169391434,-0.06619806683844029,30.068908078484085,0.650169106967014,0.04366064721760582,0.20833333333333393
1739.0,1761.0,-4.459977258657862,8.410961192913874,0.001173204855474054,0.014138760479153278,38.224152302359045,0.833289565016311,0.06228478899920485,0.20833333333333304
1789.0,1812.0,-6.027321833352922,5.703678803604192,0.015311965334627331,0.01419945083662119,27.098949120522505,0.5826154691759535,0.03601291716388573,0.19166666666666643
1835.0,1859.0,-4.206905621338768,5.716754500579045,0.02951141617124852,0.050389913045535896,28.341989764857548,0.6136312595268735,0.04195580946896592,0.20833333333333393
1885.0,1910.0,-4.605037190977359,4.261657065702939,0.07990132921678442,0.03252945318668081,22.008379223526596,0.49770391844733275,0.05378130743661253,0.20833333333333304
1935.0,1957.0,-5.6591371322091435,5.245390613100006,0.11243078240346523,0.13890516031989403,23.83801388233942,0.5334726814967554,0.052645208629254266,0.19583333333333286
1982.0,2005.0,-4.542271125575604,6.135292387564512,0.25133594272335924,0.3227612874468905,29.149603611107793,0.6421386599010367,0.05417313942610504,0.26250000000000107
2045.0,2071.0,-5.786531801024968,7.1158380106034755,0.5740972301702497,0.4851002459106625,38.21808779465998,0.8112183270220443,0.0403358758733404,0.21666666666666679
2097.0,2122.0,-3.927199993530595,5.788206626552811,1.0591974760809122,0.6865405811585432,29.89190460361261,0.6672101543177175,0.06427196405180305,0.20833333333333215
2147.0,2172.0,-3.6215820696493823,4.145984438719049,1.7457380572394554,1.002985722240896,21.4110136914829,0.47335529671123766,0.04148191767799844,0.22916666666666785
2202.0,2224.0,-3.315497691502261,4.791925736692938,2.7487237794803514,1.1965082077805613,21.777213683408856,0.49417967638417126,0.05491981718731801,0.1999999999999993
2250.0,2272.0,-5.694612991587948,4.009784325145564,3.9452319872609127,1.29069478982107,18.2227219016424,0.4140987337667269,0.04653517062838311,0.1875
2295.0,2321.0,-2.991188684119068,5.184120620648267,5.235926777081983,1.383943960283994,27.84312637848258,0.5922689156555607,0.03065584841866939,0.21250000000000036
2346.0,2368.0,-4.582648285179986,3.1235904105372954,6.619870737365977,1.4240397034583,14.1953568497208,0.3422380030144092,0.05590888204849009,0.1999999999999993
2394.0,2419.0,-5.034507495266138,4.95008935991902,8.043910440824277,1.341668725783192,25.563634554314852,0.5523624462763181,0.03672813795141443,0.24166666666666714
2452.0,2476.0,-5.267878275016282,6.750629607070935,9.385579166607469,1.2156333029922202,33.467638886813795,0.7289729185505047,0.05390995784341365,0.22916666666666607
2507.0,2531.0,-6.132879032759578,6.895123866951714,10.60121246959969,0.928637921554186,34.18399898837262,0.7343442350330156,0.04483184833784675,0.21250000000000036
2558.0,2584.0,-2.0483628087189563,6.379556585567705,11.529850391153875,0.4715794715169501,34.26363181889725,0.7347807395233036,0.04366210942012951,0.2041666666666675
2607.0,2619.0,-6.068110081289907,2.042299928902419,12.001429862670825,-0.17769699530190053,5.062561605178008,0.2399635452556959,0.13784854881057715,0.15416666666666679
2644.0,2671.0,-3.821318888172617,6.5250420084081115,11.823732867368925,-0.9161810041028637,36.392897057882756,0.7699433489449496,0.0358761229990441,0.22499999999999964
2698.0,2730.0,-5.1121164833257104,3.1507826738443447,10.907551863266061,-1.75000267714967,20.827540121314417,0.4657744979184662,0.045670141405888376,0.25833333333333286
2760.0,2786.0,-3.723985232505293,5.779411969571455,9.157549186116391,-2.300231445584231,31.04034601763771,0.6846847018216022,0.05858173845136602,0.2624999999999993
2823.0,2853.0,-4.750242693910435,4.694706737765396,6.85731774053216,-2.644328067779049,29.093721423859606,0.6326961284625991,0.045857786241924575,0.26250000000000107
2886.0,2915.0,-3.5806693125768208,5.384445591689987,4.212989672753111,-2.63194204771564,32.25585392008635,0.6990161566546145,0.048395647658739764,0.23749999999999893
2943.0,2969.0,-4.046129173663035,3.874819314040013,1.5810476250374716,-0.6782138522997488,20.811067440230953,0.46614040079269753,0.0463683084383591,0.24583333333333357
3002.0,3036.0,-4.611939793089268,3.9886090030282912,0.9028337727377228,2.0277937517655915,28.013665270838807,0.6027110698170236,0.037658127721345656,0.2708333333333339
3067.0,3094.0,-3.1396764521436,5.118561022811204,2.9306275245033144,1.6339710451586273,28.54836246994646,0.6333670176620416,0.05752890259577748,0.2624999999999993
3130.0,3157.0,-3.434463622284144,4.425590930848614,4.564598569661942,1.3050005577505068,24.6833775106942,0.528480370417313,0.03060139069684075,0.24166666666666714
3188.0,3217.0,-3.864288607355861,3.5386117404642614,5.869599127412449,1.1515761366461552,21.19827221515167,0.4742196085752085,0.04663735660244271,0.25833333333333286
3250.0,3280.0,-3.9823077860632488,3.904504307303131,7.021175264058604,0.8608705067966751,24.19673197074016,0.5779770401138709,0.08991400170097948,0.2708333333333339
3315.0,3345.0,-2.9793225411591657,5.007394502810422,7.882045770855279,0.5914731649153717,31.0314890496175,0.6706672205018723,0.0447429076505696,0.2624999999999993
3378.0,3397.0,-3.8076881540904166,4.725147707206761,8.47351893577065,0.438662372571871,18.54549983218241,0.4543997570599528,0.08032556357274694,0.20000000000000107
3426.0,3458.0,,3.653377852698624,8.912181308342522,0.23973754860343988,24.1498324962419,0.5404212155253398,0.053304168498858384,
3491.0,,,,9.151918856945962,-0.07849451443727773,,,,
,,,,9.073424342508684,-0.4497137746065665,,,,
,,,,8.623710567902117,-0.6290040961455485,,,,
,,,,7.994706471756569,-0.9096887480834353,,,,
,,,,7.0850177236731335,-1.2279332508400502,,,,
,,,,5.857084472833083,-1.3443682019304486,,,,
,,,,4.512716270902635,-1.0606763689586738,,,,
,,,,3.452039901943961,-0.8306354236252735,,,,
,,,,2.6214044783186874,-0.6215115767335373,,,,
,,,,1.99989290158515,-0.3172147850878999,,,,
,,,,1.6826781164972502,-0.12135756806243281,,,,
,,,,1.5613205484348174,-0.1435172609481603,,,,
,,,,1.417803287486657,-0.1652050870763706,,,,
,,,,1.2525982004102865,-0.13151985820385148,,,,
,,,,1.121078342206435,-0.14274733404452333,,,,
,,,,0.9783310081619117,-0.1406562020912091,,,,
,,,,0.8376748060707025,-0.11958426988620097,,,,
,,,,0.7180905361845016,-0.12398034643911227,,,,
,,,,0.5941101897453893,-0.14046497583167605,,,,
,,,,0.45364521391371326,-0.1766899828106137,,,,
,,,,0.27695523110309955,-0.21092362907409382,,,,
,,,,0.06603160202900574,0.09089858413207844,,,,
,,,,0.15693018616108417,0.32264330228749655,,,,
,,,,0.4795734884485807,0.5559041638128674,,,,
,,,,1.0354776522614482,0.7527396211262163,,,,
,,,,1.7882172733876645,1.0237212144756622,,,,
,,,,2.8119384878633267,1.4371196370208321,,,,
,,,,4.249058124884159,1.7336727099299036,,,,
,,,,5.982730834814062,1.9341719128393375,,,,
,,,,7.9169027476534,2.1244456067387487,,,,
,,,,10.041348354392149,2.2359052156987858,,,,
,,,,12.277253570090934,2.026313621272992,,,,
,,,,14.303567191363927,1.710681566916806,,,,
,,,,16.014248758280733,0.989209569946965,,,,
,,,,17.003458328227698,0.06685770618290832,,,,
,,,,17.070316034410606,-1.0514290471510215,,,,
,,,,16.018886987259584,-2.0071034154723773,,,,
,,,,14.011783571787207,-2.9422363638345512,,,,
,,,,11.069547207952656,-3.198032721881062,,,,
,,,,7.871514486071594,-3.068594988291057,,,,
,,,,4.802919497780537,-2.699123135044426,,,,
,,,,2.103796362736111,-1.999376682336436,,,,
,,,,0.1044196803996748,1.5618330765108202,,,,
,,,,1.666252756910495,1.446435917529821,,,,
,,,,3.112688674440316,1.5804553108980959,,,,
,,,,4.693143985338412,1.7391000173789068,,,,
,,,,6.432244002717319,1.9201729689042697,,,,
,,,,8.352416971621588,1.8810859068398518,,,,
,,,,10.23350287846144,1.5434619147167066,,,,
,,,,11.776964793178147,0.9935883963083096,,,,
,,,,12.770553189486456,0.27549358364934307,,,,
,,,,13.0460467731358,-0.3703862807494147,,,,
,,,,12.675660492386385,-0.5537919876777462,,,,
,,,,12.121868504708639,-0.7863428320483461,,,,
,,,,11.335525672660292,-1.0651258142360902,,,,
,,,,10.270399858424202,-1.1098350718447332,,,,
,,,,9.160564786579469,-1.2198367102213599,,,,
,,,,7.940728076358109,-1.5535164511848754,,,,
,,,,6.387211625173234,-1.6572971422567395,,,,
,,,,4.729914482916494,-1.337114415368497,,,,
,,,,3.3928000675479972,-1.1065265562508104,,,,
,,,,2.286273511297187,-0.823034409173466,,,,
,,,,1.4632391021237208,-0.4732987374022267,,,,
,,,,0.989940364721494,-0.22884211158472223,,,,
,,,,0.7610982531367718,-0.2568967526711492,,,,
,,,,0.5042015004656226,-0.1915325265592256,,,,
,,,,0.31266897390639703,-0.15711900009365398,,,,
,,,,0.15554997381274305,-0.14088244640217235,,,,
,,,,0.014667527410570699,0.10039739252890457,,,,
,,,,0.11506491993947528,0.06612483557591277,,,,
,,,,0.18118975551538805,0.09178352497319711,,,,
,,,,0.27297328048858516,0.0543800833513422,,,,
,,,,0.32735336383992736,0.11195468211130805,,,,
,,,,0.4393080459512354,0.17150413400045872,,,,
,,,,0.6108121799516941,0.4110451405465152,,,,
,,,,1.0218573204982093,0.7013572437570734,,,,
,,,,1.7232145642552827,1.1026897172493995,,,,
,,,,2.825904281504682,1.4453625358181617,,,,
,,,,4.271266817322844,1.7652954605541336,,,,
,,,,6.036562277876977,1.8318277628619635,,,,
,,,,7.868390040738941,1.693206243870394,,,,
,,,,9.561596284609335,1.3321662209523204,,,,
,,,,10.893762505561655,0.7767338140036593,,,,
,,,,11.670496319565315,0.03438650033485935,,,,
,,,,11.704882819900174,-0.8114034400609711,,,,
,,,,10.893479379839203,-1.6256917776721327,,,,
,,,,9.26778760216707,-2.2828488318153735,,,,
,,,,6.984938770351697,-2.724383904081421,,,,
,,,,4.260554866270276,-2.839859939079595,,,,
,,,,1.4206949271906806,-0.19370943713254607,,,,
,,,,1.2269854900581345,2.286520933522315,,,,
,,,,3.5135064235804494,1.8812745880607489,,,,
,,,,5.394781011641198,1.4634481441140679,,,,
,,,,6.858229155755266,1.1043408772010297,,,,
,,,,7.962570032956296,0.7932657605441191,,,,
,,,,8.755835793500415,0.5333872104413544,,,,
,,,,9.28922300394177,0.2835248203579077,,,,
,,,,9.572747824299677,-0.19968803286949033,,,,
,,,,9.373059791430187,-0.5617384957700562,,,,
,,,,8.81132129566013,-0.7979218979106317,,,,
,,,,8.013399397749499,-1.0471672602818858,,,,
,,,,6.966232137467613,-1.280237380500644,,,,
,,,,5.685994756966969,-0.9635915184287862,,,,
,,,,4.722403238538183,-0.7257353491631386,,,,
,,,,3.9966678893750442,-0.5952220467171481,,,,
,,,,3.401445842657896,-0.5150228577170757,,,,
,,,,2.8864229849408205,-0.3503176387111355,,,,
,,,,2.536105346229685,-0.45562191478642067,,,,
,,,,2.0804834314432643,-0.5239566560971207,,,,
,,,,1.5565267753461436,-0.5483160722865441,,,,
,,,,1.0082107030595995,-0.3892586636654086,,,,
,,,,0.6189520393941909,-0.30002428456637326,,,,
,,,,0.3189277548278176,-0.19674972532590046,,,,
,,,,0.12217802950191713,-0.11377573597666517,,,,
,,,,0.008402293525251956,0.013696703483952946,,,,
,,,,0.022098997009204903,0.06759909716982485,,,,
,,,,0.08969809417902974,0.10081112206147616,,,,
,,,,0.1905092162405059,0.1519326180372382,,,,
,,,,0.3424418342777441,0.2645307637777242,,,,
,,,,0.6069725980554683,0.46543858194111043,,,,
,,,,1.0724111799965788,0.700775180874941,,,,
,,,,1.7731863608715197,0.9961409764263847,,,,
,,,,2.7693273372979044,1.336996139892117,,,,
,,,,4.106323477190021,1.6289786099932888,,,,
,,,,5.73530208718331,1.8816670875157886,,,,
,,,,7.616969174699099,2.095849895843555,,,,
,,,,9.712819070542654,2.1834722599269654,,,,
,,,,11.89629133046962,2.058015008155053,,,,
,,,,13.954306338624672,1.741325837516655,,,,
,,,,15.695632176141327,1.1249910497655478,,,,
,,,,16.820623225906875,0.16954506375545364,,,,
,,,,16.99016828966233,-0.9240101935053815,,,,
,,,,16.066158096156947,-1.821513870097542,,,,
,,,,14.244644226059405,-2.439633695948727,,,,
,,,,11.805010530110678,-2.7762695197948535,,,,
,,,,9.028741010315825,-2.678311552164355,,,,
,,,,6.35042945815147,-2.3295570969653836,,,,
,,,,4.020872361186086,-2.0978712772643586,,,,
,,,,1.9230010839217273,-1.7047018683201407,,,,
,,,,0.21829921560158666,2.250604429187413,,,,
,,,,2.468903644789,2.4686516886746546,,,,
,,,,4.937555333463655,2.693793351839463,,,,
,,,,7.631348685303117,2.820041998188919,,,,
,,,,10.451390683492036,2.40164895919019,,,,
,,,,12.853039642682226,1.689161146950557,,,,
,,,,14.542200789632783,0.839393694432907,,,,
,,,,15.38159448406569,0.03659558798933382,,,,
,,,,15.418190072055024,-0.7388342330110191,,,,
,,,,14.679355839044005,-1.1767903142102956,,,,
,,,,13.50256552483371,-1.3483310918002136,,,,
,,,,12.154234433033496,-1.4146013446341446,,,,
,,,,10.739633088399351,-1.576906666313862,,,,
,,,,9.16272642208549,-1.8272241429233125,,,,
,,,,7.335502279162177,-1.7318375421025367,,,,
,,,,5.60366473705964,-1.5792745518534996,,,,
,,,,4.024390185206141,-1.321262599496655,,,,
,,,,2.7031275857094856,-0.966615287874792,,,,
,,,,1.7365122978346936,-0.5205902414008021,,,,
,,,,1.2159220564338915,-0.3948865916689943,,,,
,,,,0.8210354647648972,-0.2897932841367714,,,,
,,,,0.5312421806281258,-0.2368797573261397,,,,
,,,,0.2943624233019861,-0.18652326021370325,,,,
,,,,0.10783916308828284,-0.07638182430133839,,,,
,,,,0.031457338786944455,0.09687051151070608,,,,
,,,,0.12832785029765054,0.10912644084599671,,,,
,,,,0.23745429114364724,0.12812523068154186,,,,
,,,,0.3655795218251891,0.17238153910812243,,,,
,,,,0.5379610609333115,0.3536483238129309,,,,
,,,,0.8916093847462424,0.5715455701587923,,,,
,,,,1.4631549549050347,0.8458009940925681,,,,
,,,,2.308955948997603,1.207938453737818,,,,
,,,,3.5168944027354208,1.5781020305001556,,,,
,,,,5.094996433235576,1.755540356597396,,,,
,,,,6.850536789832972,1.7486009211813052,,,,
,,,,8.599137711014277,1.6853162664921655,,,,
,,,,10.284453977506443,1.4590957257325314,,,,
,,,,11.743549703238974,1.1327826879831662,,,,
,,,,12.87633239122214,0.7029446818993303,,,,
,,,,13.579277073121471,0.3536405807822014,,,,
,,,,13.932917653903672,-0.24569812223307963,,,,
,,,,13.687219531670593,-0.8791394120884704,,,,
,,,,12.808080119582122,-1.6035559587461563,,,,
,,,,11.204524160835966,-2.121281425455093,,,,
,,,,9.083242735380873,-2.6089065545388124,,,,
,,,,6.4743361808420605,-2.475986095281426,,,,
,,,,3.9983500855606344,-2.20281582746808,,,,
,,,,1.7955342580925546,-1.7234522411358695,,,,
,,,,0.07208201695668517,1.2166654165379542,,,,
,,,,1.2887474334946394,1.0220092884196441,,,,
,,,,2.3107567219142835,1.3519738217880977,,,,
,,,,3.662730543702381,1.6810042819379913,,,,
,,,,5.3437348256403725,1.9946954572629654,,,,
,,,,7.338430282903338,2.111660528802809,,,,
,,,,9.450090811706147,1.9920554112731832,,,,
,,,,11.44214622297933,1.4810162975425687,,,,
,,,,12.923162520521899,0.8546957494440832,,,,
,,,,13.777858269965982,0.2449291417270114,,,,
,,,,14.022787411692994,-0.3176302568188145,,,,
,,,,13.705157154874179,-0.7408865069411377,,,,
,,,,12.964270647933041,-1.2847153742698971,,,,
,,,,11.679555273663144,-1.6416225263789617,,,,
,,,,10.037932747284183,-1.9538839149585812,,,,
,,,,8.084048832325601,-2.122055525868995,,,,
,,,,5.961993306456606,-2.0766655523364466,,,,
,,,,3.88532775412016,-1.5881773896243985,,,,
,,,,2.2971503644957614,-1.1319536125811325,,,,
,,,,1.165196751914629,-0.6615565155780302,,,,
,,,,0.5036402363365987,-0.2769576305008097,,,,
,,,,0.226682605835789,-0.05258922366976107,,,,
,,,,0.17409338216602793,-0.03128101230299157,,,,
,,,,0.14281236986303636,-0.021244933929327567,,,,
,,,,0.12156743593370879,-0.028502564082361306,,,,
,,,,0.09306487185134749,-0.026638892426918928,,,,
,,,,0.06642597942442856,-0.028294783195078846,,,,
,,,,0.03813119622934971,-0.03225672082729084,,,,
,,,,0.005874475402058869,0.0471498735923612,,,,
,,,,0.053024348994420066,0.07974206185714719,,,,
,,,,0.13276641085156726,0.07371070471663699,,,,
,,,,0.20647711556820425,0.11596101861180114,,,,
,,,,0.3224381341800054,0.41465289833255076,,,,
,,,,0.7370910325125561,0.7482451821565359,,,,
,,,,1.485336214669092,1.1857521499899772,,,,
,,,,2.6710883646590693,1.6861221991390787,,,,
,,,,4.357210563798148,2.0724326715688104,,,,
,,,,6.429643235366958,2.061004246835518,,,,
,,,,8.490647482202476,1.9863904440472702,,,,
,,,,10.477037926249746,1.7095776346144422,,,,
,,,,12.186615560864189,1.2967852226218781,,,,
,,,,13.483400783486067,0.8159720870079088,,,,
,,,,14.299372870493976,0.3121324856384007,,,,
,,,,14.611505356132376,-0.42518607059695945,,,,
,,,,14.186319285535417,-1.2332108852418369,,,,
,,,,12.95310840029358,-2.0517611929584394,,,,
,,,,10.90134720733514,-2.781271438509007,,,,
,,,,8.120075768826133,-2.9441828824283265,,,,
,,,,5.175892886397807,-2.7964604956071883,,,,
,,,,2.3794323907906185,-2.2924769842104444,,,,
,,,,0.08695540658017395,2.016198313105562,,,,
,,,,2.103153719685736,1.5102761305366617,,,,
,,,,3.613429850222398,1.7691696641079475,,,,
,,,,5.382599514330345,2.0329178419168334,,,,
,,,,7.415517356247179,2.136840823978469,,,,
,,,,9.552358180225648,1.9737404048894476,,,,
,,,,11.526098585115095,1.6346903384694151,,,,
,,,,13.16078892358451,0.8168584523302407,,,,
,,,,13.977647375914751,0.043321790255751225,,,,
,,,,14.020969166170502,-0.7412211555316368,,,,
,,,,13.279748010638865,-1.2611988037994202,,,,
,,,,12.018549206839445,-1.6083157461214572,,,,
,,,,10.410233460717988,-1.8585499491191264,,,,
,,,,8.551683511598862,-2.1406003154390474,,,,
,,,,6.411083196159814,-2.009337576123234,,,,
,,,,4.40174562003658,-1.6995105448708872,,,,
,,,,2.702235075165693,-1.2770696008949127,,,,
,,,,1.4251654742707804,-0.8413034076630386,,,,
,,,,0.5838620666077419,-0.3545721151115684,,,,
,,,,0.2292899514961735,-0.10137658405739028,,,,
,,,,0.12791336743878323,-0.01108589593418921,,,,
,,,,0.11682747150459402,-0.009778201697548713,,,,
,,,,0.10704926980704531,-0.030506442122992625,,,,
,,,,0.07654282768405268,-0.054311632078603206,,,,
,,,,0.022231195605449474,0.027303106091361534,,,,
,,,,0.04953430169681101,0.09982739581077296,,,,
,,,,0.14936169750758396,0.19301512282893604,,,,
,,,,0.34237682033652,0.41329427862857876,,,,
,,,,0.7556710989650988,0.7813971026370947,,,,
,,,,1.5370682016021935,1.2082897351083248,,,,
,,,,2.7453579367105183,1.6731636909347136,,,,
,,,,4.418521627645232,2.063788051642856,,,,
,,,,6.482309679288088,2.2545911894681296,,,,
,,,,8.736900868756218,2.1997261985968795,,,,
,,,,10.936627067353097,2.0450342905035583,,,,
,,,,12.981661357856655,1.7121410898655878,,,,
,,,,14.693802447722243,1.2040706200933506,,,,
,,,,15.897873067815594,0.5509813006833877,,,,
,,,,16.44885436849898,-0.22362804777759493,,,,
,,,,16.225226320721386,-1.1036456584161538,,,,
,,,,15.121580662305233,-1.9646811385097465,,,,
,,,,13.156899523795486,-2.5851347765095234,,,,
,,,,10.571764747285963,-2.649460653130058,,,,
,,,,7.922304094155905,-2.4548430897230133,,,,
,,,,5.4674610044328915,-2.0923874258559736,,,,
,,,,3.375073578576918,-1.5902281496322301,,,,
,,,,1.7848454289446878,-1.226236711756985,,,,
,,,,0.5586087171877028,0.4719807855376068,,,,
,,,,1.0305895027253096,1.9955365797744749,,,,
,,,,3.0261260824997844,2.402864325119687,,,,
,,,,5.428990407619471,2.80185150774245,,,,
,,,,8.230841915361921,2.9783974042858947,,,,
,,,,11.209239319647816,2.41818881188391,,,,
,,,,13.627428131531726,1.6944901033530684,,,,
,,,,15.321918234884794,0.7791154850172042,,,,
,,,,16.101033719902,-0.1453093101970051,,,,
,,,,15.955724409704994,-0.9196719102888231,,,,
,,,,15.03605249941617,-1.406701817325045,,,,
,,,,13.629350682091125,-1.812177816026077,,,,
,,,,11.817172866065048,-1.8775481613557332,,,,
,,,,9.939624704709315,-1.9238573234983214,,,,
,,,,8.015767381210994,-2.018515891068512,,,,
,,,,5.997251490142482,-1.7396715855255627,,,,
,,,,4.257579904616919,-1.2804658602307786,,,,
,,,,2.9771140443861404,-1.001588009258016,,,,
,,,,1.9755260351281243,-0.7034065924914155,,,,
,,,,1.2721194426367088,-0.318926930488581,,,,
,,,,0.9531925121481278,-0.2772147691922626,,,,
,,,,0.6759777429558652,-0.28277087694828335,,,,
,,,,0.39320686600758187,-0.23295531442800912,,,,
,,,,0.16025155157957274,-0.15219023656760589,,,,
,,,,0.00806131501196686,0.1600219544656051,,,,
,,,,0.16808326947757196,0.07950906157248222,,,,
,,,,0.24759233105005418,0.09086004300987138,,,,
,,,,0.33845237405992556,0.10669331261427473,,,,
,,,,0.4451456866742003,0.09056595982839288,,,,
,,,,0.5357116465025932,0.1449009042375421,,,,
,,,,0.6806125507401353,0.2536807631916631,,,,
,,,,0.9342933139317984,0.41131603027677066,,,,
,,,,1.345609344208569,0.6156560432620328,,,,
,,,,1.9612653874706019,0.9429098828478937,,,,
,,,,2.9041752703184955,1.153434617385281,,,,
,,,,4.0576098877037765,1.3302241785494155,,,,
,,,,5.387834066253192,1.4173466181627141,,,,
,,,,6.805180684415906,1.41410331468398,,,,
,,,,8.219283999099886,1.3024068801494746,,,,
,,,,9.52169087924936,1.1795323746948565,,,,
,,,,10.701223253944217,1.0060627491251815,,,,
,,,,11.707286003069399,0.6087178993358062,,,,
,,,,12.316003902405205,0.10805880472184093,,,,
,,,,12.424062707127046,-0.5871232880658201,,,,
,,,,11.836939419061226,-1.394068863893759,,,,
,,,,10.442870555167467,-2.225352865144645,,,,
,,,,8.217517690022822,-2.77045767866446,,,,
,,,,5.447060011358362,-3.1227345449188904,,,,
,,,,2.3243254664394715,-1.5202620645623688,,,,
,,,,0.8040634018771027,2.820641239178495,,,,
,,,,3.624704641055598,2.3180321671108746,,,,
