time,Point1_x,Point1_y,Point1_z,Point2_x,Point2_y,Point2_z,dis
0.0,0.5615733492156139,13.075909857603238,22.44913200166197,-0.6323180058601602,12.421699185296058,21.57327841207506,2.7239556169698638
0.004166666666666667,0.6182649413057243,13.046097571586092,22.461388187471236,-0.7447068342602597,12.44602959496961,21.47287466237418,2.95155327727952
0.008333333333333333,0.6811776298767639,13.004312348180333,22.453489486466687,-0.8658400758558404,12.487113574718537,21.35341525491352,3.164290710747566
0.0125,0.7543932000266055,12.954683598385213,22.438565404538334,-0.9964352064011887,12.538452416365674,21.213747796648775,3.3918771963368917
0.016666666666666666,0.8289513632110087,12.902685602062384,22.415566121040403,-1.1305890671446008,12.58840090020456,21.064492301017616,3.6248989522362205
0.020833333333333332,0.9056058222145726,12.846650828504385,22.386017972800662,-1.260310054418204,12.637339877735391,20.924206716609003,3.83703808359343
0.025,0.9835245264058049,12.793316077207713,22.34402503527475,-1.3713474817635345,12.678618637539273,20.816582150317984,3.9970123327945455
0.029166666666666667,1.0512909803171722,12.743574176315146,22.30185959095873,-1.4624330740307099,12.707701018178689,20.741592877359007,4.1098639260840635
0.03333333333333333,1.1124151414304928,12.699998277207099,22.261377635534824,-1.5279930944128333,12.720801391624356,20.714993389910493,4.207595595884914
0.0375,1.1666190336928837,12.661662085543865,22.22553298682623,-1.583632633189829,12.712752640727507,20.721727223591063,4.305147985301522
0.041666666666666664,1.2051390430364712,12.627671166416963,22.188235603987334,-1.6245756586895719,12.686003925958921,20.75708380821205,4.319199257043284
0.04583333333333333,1.2373716776508177,12.602039766724296,22.15992150602256,-1.6490630353519298,12.648309149513786,20.815994944748226,4.276630657066571
0.05,1.2573030946974264,12.583053859064332,22.138788094610106,-1.6547041453216023,12.593371412368526,20.87681292167981,4.184299966253518
0.05416666666666667,1.2674356850820174,12.570095031644447,22.12164456439079,-1.6442935967857777,12.531798044055025,20.946471775067472,4.125199058780537
0.058333333333333334,1.2638011349636842,12.56113655867654,22.112368771591875,-1.6157613543494693,12.466293220085216,21.008693517425332,4.078081082071021
0.0625,1.2482812021404943,12.561888769120113,22.102578489619944,-1.5709053438344118,12.403364509726964,21.06458910220657,4.015700192781431
0.06666666666666667,1.2209332884452049,12.56024285422029,22.09728640122794,-1.50423818043058,12.349406534615106,21.12244946464827,3.910844725060639
0.07083333333333333,1.1877523156614815,12.564812716783212,22.095860120091665,-1.4144356569071057,12.30266276409654,21.165235700947218,3.794962344399706
0.075,1.144609516750998,12.579073497949729,22.09452670653688,-1.2989775891937556,12.265829977872595,21.211150448083313,3.640206884475453
0.07916666666666666,1.0945536934630729,12.594242154361016,22.091673301904134,-1.1623727401494737,12.236742176707988,21.26081149276004,3.445288220409667
0.08333333333333333,1.0425063625305817,12.612023058356128,22.101255733817368,-1.008944204828274,12.21592488366412,21.3151178464874,3.2336866293808306
0.0875,0.9815580591460292,12.636679757094115,22.103723023524854,-0.8405498655175125,12.206697236176712,21.377021870988855,2.9787915981169424
0.09166666666666666,0.9185097806775142,12.661922178747238,22.118816531958366,-0.6706072632323672,12.205387608583539,21.446692015582613,2.7177761304493333
0.09583333333333334,0.8698610306811227,12.67174307187889,22.146137869235503,-0.5427564468544838,12.199821842848209,21.53338998018158,2.4972865956202117
0.1,0.8282142975806579,12.68408485489615,22.18589500179839,-0.43716663772256287,12.200499392649473,21.628970549810465,2.305890849537824
0.10416666666666667,0.7808972109436729,12.702194532597293,22.213891210773582,-0.33941761865211995,12.207779073545366,21.72067864424251,2.107942855178791
0.10833333333333334,0.7335401513300089,12.720270150898944,22.250241403290897,-0.2407024116710844,12.21251615362118,21.818191510956495,1.9140464526132581
0.1125,0.6983534807209466,12.739138494211986,22.283689417866977,-0.1768044592081227,12.22370189608738,21.893813526804106,1.780470429116546
0.11666666666666667,0.6823057386610978,12.733788355097508,22.300169762366124,-0.178473020554875,12.227077669795209,21.926129849194073,1.7415293576903228
0.12083333333333333,0.6646116585752889,12.733968980354758,22.316700976265263,-0.19479930930924008,12.229271616422464,21.95212873889804,1.7286805691840468
0.125,0.6460916289091646,12.73796050239962,22.335221107530106,-0.2093643157911068,12.23694372560892,21.978153677705325,1.7135401513157515
0.12916666666666668,0.6292223667117725,12.740543596614309,22.346806813493647,-0.21972852621623598,12.239983931208121,22.00019162380001,1.696125748027833
0.13333333333333333,0.616216712305367,12.741046597343177,22.3547203981292,-0.22986107645720213,12.239817533263736,22.014530154032574,1.6874970969386354
0.1375,0.6079168498018325,12.742809662635281,22.361825542543496,-0.23615415022004918,12.238597956650832,22.021433077900642,1.6886751706491845
0.14166666666666666,0.5945667603436001,12.743385071615574,22.36393195347136,-0.24569526182673215,12.239829362475303,22.02190816669509,1.6858415180868729
0.14583333333333334,0.5848796140023447,12.74638213655624,22.36916995924062,-0.2536090548168059,12.242098139519518,22.023619728603425,1.6883228964930672
0.15,0.5741952937696931,12.752601336664638,22.37515775438829,-0.26399640710273037,12.244553323727619,22.029858438435344,1.691539029762389
0.15416666666666667,0.566438145913159,12.7595747080717,22.375734977237524,-0.27388685569142013,12.246068885933214,22.030900320816027,1.698665480164562
0.15833333333333333,0.5573326886868034,12.76719871111362,22.375066179629908,-0.2816128163992537,12.24673319077647,22.031644040073164,1.7028331649799513
0.1625,0.5470173099022897,12.773711352786856,22.376853771613476,-0.2920428617776755,12.248863247709389,22.028776229208045,1.7119858191628632
0.16666666666666666,0.5388464034315343,12.784490080012219,22.37794015003656,-0.30041682108209083,12.249869231057032,22.031114862520845,1.7207093609845294
